"";"region";"AgeGrp_min";"AgeGrp_max";"NUTS";"date";"Year";"WeekNo";"male_covid_death";"female_covid_death";"NC_covid_death";"total_covid_death";"country";"type"
"216";"Schleswig-Holstein";NA;NA;"Germany";"2021/01/12";"2021";"02";0;0;0;0;"Germany";"AgeGender"
"217";"Schleswig-Holstein";"0";"4";"Germany";"2021/01/12";"2021";"02";0;0;0;0;"Germany";"AgeGender"
"218";"Schleswig-Holstein";"60";"79";"Germany";"2021/01/17";"2021";"02";3;0;0;3;"Germany";"AgeGender"
"219";"Schleswig-Holstein";"80";NA;"Germany";"2021/01/17";"2021";"02";5;2;0;7;"Germany";"AgeGender"
"220";"Schleswig-Holstein";"35";"59";"Germany";"2021/01/17";"2021";"02";0;0;0;0;"Germany";"AgeGender"
"221";"Schleswig-Holstein";"15";"34";"Germany";"2021/01/17";"2021";"02";0;0;0;0;"Germany";"AgeGender"
"222";"Schleswig-Holstein";"5";"14";"Germany";"2021/01/17";"2021";"02";0;0;0;0;"Germany";"AgeGender"
"223";"Schleswig-Holstein";NA;NA;"Germany";"2021/01/17";"2021";"02";0;0;0;0;"Germany";"AgeGender"
"224";"Schleswig-Holstein";"0";"4";"Germany";"2021/01/17";"2021";"02";0;0;0;0;"Germany";"AgeGender"
"225";"Schleswig-Holstein";"60";"79";"Germany";"2021/01/30";"2021";"04";1;0;0;1;"Germany";"AgeGender"
"226";"Schleswig-Holstein";"80";NA;"Germany";"2021/01/30";"2021";"04";1;3;0;4;"Germany";"AgeGender"
"227";"Schleswig-Holstein";"35";"59";"Germany";"2021/01/30";"2021";"04";0;0;0;0;"Germany";"AgeGender"
"228";"Schleswig-Holstein";"15";"34";"Germany";"2021/01/30";"2021";"04";0;0;0;0;"Germany";"AgeGender"
"229";"Schleswig-Holstein";"5";"14";"Germany";"2021/01/30";"2021";"04";0;0;0;0;"Germany";"AgeGender"
"230";"Schleswig-Holstein";NA;NA;"Germany";"2021/01/30";"2021";"04";0;0;0;0;"Germany";"AgeGender"
"231";"Schleswig-Holstein";"0";"4";"Germany";"2021/01/30";"2021";"04";0;0;0;0;"Germany";"AgeGender"
"232";"Schleswig-Holstein";"60";"79";"Germany";"2021/01/31";"2021";"04";1;0;0;1;"Germany";"AgeGender"
"233";"Schleswig-Holstein";"80";NA;"Germany";"2021/01/31";"2021";"04";2;4;0;6;"Germany";"AgeGender"
"234";"Schleswig-Holstein";"35";"59";"Germany";"2021/01/31";"2021";"04";0;0;0;0;"Germany";"AgeGender"
"235";"Schleswig-Holstein";"15";"34";"Germany";"2021/01/31";"2021";"04";0;0;0;0;"Germany";"AgeGender"
"236";"Schleswig-Holstein";"5";"14";"Germany";"2021/01/31";"2021";"04";0;0;0;0;"Germany";"AgeGender"
"237";"Schleswig-Holstein";NA;NA;"Germany";"2021/01/31";"2021";"04";0;0;0;0;"Germany";"AgeGender"
"238";"Schleswig-Holstein";"0";"4";"Germany";"2021/01/31";"2021";"04";0;0;0;0;"Germany";"AgeGender"
"239";"Schleswig-Holstein";"60";"79";"Germany";"2020/04/06";"2020";"15";2;2;0;4;"Germany";"AgeGender"
"240";"Schleswig-Holstein";"80";NA;"Germany";"2020/04/06";"2020";"15";1;0;0;1;"Germany";"AgeGender"
"241";"Schleswig-Holstein";"35";"59";"Germany";"2020/04/06";"2020";"15";0;0;0;0;"Germany";"AgeGender"
"242";"Schleswig-Holstein";"15";"34";"Germany";"2020/04/06";"2020";"15";0;0;0;0;"Germany";"AgeGender"
"243";"Schleswig-Holstein";"5";"14";"Germany";"2020/04/06";"2020";"15";0;0;0;0;"Germany";"AgeGender"
"244";"Schleswig-Holstein";NA;NA;"Germany";"2020/04/06";"2020";"15";0;0;0;0;"Germany";"AgeGender"
"245";"Schleswig-Holstein";"0";"4";"Germany";"2020/04/06";"2020";"15";0;0;0;0;"Germany";"AgeGender"
"246";"Schleswig-Holstein";"60";"79";"Germany";"2020/04/09";"2020";"15";0;3;0;3;"Germany";"AgeGender"
"247";"Schleswig-Holstein";"80";NA;"Germany";"2020/04/09";"2020";"15";1;0;0;1;"Germany";"AgeGender"
"248";"Schleswig-Holstein";"35";"59";"Germany";"2020/04/09";"2020";"15";1;0;0;1;"Germany";"AgeGender"
"249";"Schleswig-Holstein";"15";"34";"Germany";"2020/04/09";"2020";"15";0;0;0;0;"Germany";"AgeGender"
"250";"Schleswig-Holstein";"5";"14";"Germany";"2020/04/09";"2020";"15";0;0;0;0;"Germany";"AgeGender"
"251";"Schleswig-Holstein";NA;NA;"Germany";"2020/04/09";"2020";"15";0;0;0;0;"Germany";"AgeGender"
"252";"Schleswig-Holstein";"0";"4";"Germany";"2020/04/09";"2020";"15";0;0;0;0;"Germany";"AgeGender"
"253";"Schleswig-Holstein";"60";"79";"Germany";"2020/04/20";"2020";"17";2;1;0;3;"Germany";"AgeGender"
"254";"Schleswig-Holstein";"80";NA;"Germany";"2020/04/20";"2020";"17";1;0;0;1;"Germany";"AgeGender"
"255";"Schleswig-Holstein";"35";"59";"Germany";"2020/04/20";"2020";"17";0;0;0;0;"Germany";"AgeGender"
"256";"Schleswig-Holstein";"15";"34";"Germany";"2020/04/20";"2020";"17";0;0;0;0;"Germany";"AgeGender"
"257";"Schleswig-Holstein";"5";"14";"Germany";"2020/04/20";"2020";"17";0;0;0;0;"Germany";"AgeGender"
"258";"Schleswig-Holstein";NA;NA;"Germany";"2020/04/20";"2020";"17";0;0;0;0;"Germany";"AgeGender"
"259";"Schleswig-Holstein";"0";"4";"Germany";"2020/04/20";"2020";"17";0;0;0;0;"Germany";"AgeGender"
"260";"Schleswig-Holstein";"60";"79";"Germany";"2020/09/25";"2020";"39";0;1;0;1;"Germany";"AgeGender"
"261";"Schleswig-Holstein";"80";NA;"Germany";"2020/09/25";"2020";"39";0;0;0;0;"Germany";"AgeGender"
"262";"Schleswig-Holstein";"35";"59";"Germany";"2020/09/25";"2020";"39";0;0;0;0;"Germany";"AgeGender"
"263";"Schleswig-Holstein";"15";"34";"Germany";"2020/09/25";"2020";"39";0;0;0;0;"Germany";"AgeGender"
"264";"Schleswig-Holstein";"5";"14";"Germany";"2020/09/25";"2020";"39";0;0;0;0;"Germany";"AgeGender"
"265";"Schleswig-Holstein";NA;NA;"Germany";"2020/09/25";"2020";"39";0;0;0;0;"Germany";"AgeGender"
"266";"Schleswig-Holstein";"0";"4";"Germany";"2020/09/25";"2020";"39";0;0;0;0;"Germany";"AgeGender"
"267";"Schleswig-Holstein";"60";"79";"Germany";"2020/12/03";"2020";"49";2;1;0;3;"Germany";"AgeGender"
"268";"Schleswig-Holstein";"80";NA;"Germany";"2020/12/03";"2020";"49";2;5;0;7;"Germany";"AgeGender"
"269";"Schleswig-Holstein";"35";"59";"Germany";"2020/12/03";"2020";"49";0;1;0;1;"Germany";"AgeGender"
"270";"Schleswig-Holstein";"15";"34";"Germany";"2020/12/03";"2020";"49";0;0;0;0;"Germany";"AgeGender"
"271";"Schleswig-Holstein";"5";"14";"Germany";"2020/12/03";"2020";"49";0;0;0;0;"Germany";"AgeGender"
"272";"Schleswig-Holstein";NA;NA;"Germany";"2020/12/03";"2020";"49";0;0;0;0;"Germany";"AgeGender"
"273";"Schleswig-Holstein";"0";"4";"Germany";"2020/12/03";"2020";"49";0;0;0;0;"Germany";"AgeGender"
"274";"Schleswig-Holstein";"60";"79";"Germany";"2020/12/17";"2020";"51";2;2;0;4;"Germany";"AgeGender"
"275";"Schleswig-Holstein";"80";NA;"Germany";"2020/12/17";"2020";"51";3;3;0;6;"Germany";"AgeGender"
"276";"Schleswig-Holstein";"35";"59";"Germany";"2020/12/17";"2020";"51";0;0;0;0;"Germany";"AgeGender"
"277";"Schleswig-Holstein";"15";"34";"Germany";"2020/12/17";"2020";"51";0;0;0;0;"Germany";"AgeGender"
"278";"Schleswig-Holstein";"5";"14";"Germany";"2020/12/17";"2020";"51";0;0;0;0;"Germany";"AgeGender"
"279";"Schleswig-Holstein";NA;NA;"Germany";"2020/12/17";"2020";"51";0;0;0;0;"Germany";"AgeGender"
"280";"Schleswig-Holstein";"0";"4";"Germany";"2020/12/17";"2020";"51";0;0;0;0;"Germany";"AgeGender"
"281";"Schleswig-Holstein";"60";"79";"Germany";"2021/01/24";"2021";"03";2;2;0;4;"Germany";"AgeGender"
"282";"Schleswig-Holstein";"80";NA;"Germany";"2021/01/24";"2021";"03";3;1;0;4;"Germany";"AgeGender"
"283";"Schleswig-Holstein";"35";"59";"Germany";"2021/01/24";"2021";"03";0;1;0;1;"Germany";"AgeGender"
"284";"Schleswig-Holstein";"15";"34";"Germany";"2021/01/24";"2021";"03";0;0;0;0;"Germany";"AgeGender"
"285";"Schleswig-Holstein";"5";"14";"Germany";"2021/01/24";"2021";"03";0;0;0;0;"Germany";"AgeGender"
"286";"Schleswig-Holstein";NA;NA;"Germany";"2021/01/24";"2021";"03";0;0;0;0;"Germany";"AgeGender"
"287";"Schleswig-Holstein";"0";"4";"Germany";"2021/01/24";"2021";"03";0;0;0;0;"Germany";"AgeGender"
"288";"Schleswig-Holstein";"60";"79";"Germany";"2021/01/25";"2021";"04";2;5;0;7;"Germany";"AgeGender"
"289";"Schleswig-Holstein";"80";NA;"Germany";"2021/01/25";"2021";"04";2;7;0;9;"Germany";"AgeGender"
"290";"Schleswig-Holstein";"35";"59";"Germany";"2021/01/25";"2021";"04";0;0;0;0;"Germany";"AgeGender"
"291";"Schleswig-Holstein";"15";"34";"Germany";"2021/01/25";"2021";"04";0;0;0;0;"Germany";"AgeGender"
"292";"Schleswig-Holstein";"5";"14";"Germany";"2021/01/25";"2021";"04";0;0;0;0;"Germany";"AgeGender"
"293";"Schleswig-Holstein";NA;NA;"Germany";"2021/01/25";"2021";"04";0;0;0;0;"Germany";"AgeGender"
"294";"Schleswig-Holstein";"0";"4";"Germany";"2021/01/25";"2021";"04";0;0;0;0;"Germany";"AgeGender"
"295";"Schleswig-Holstein";"60";"79";"Germany";"2020/03/30";"2020";"14";1;1;0;2;"Germany";"AgeGender"
"296";"Schleswig-Holstein";"80";NA;"Germany";"2020/03/30";"2020";"14";2;1;0;3;"Germany";"AgeGender"
"297";"Schleswig-Holstein";"35";"59";"Germany";"2020/03/30";"2020";"14";0;0;0;0;"Germany";"AgeGender"
"298";"Schleswig-Holstein";"15";"34";"Germany";"2020/03/30";"2020";"14";0;0;0;0;"Germany";"AgeGender"
"299";"Schleswig-Holstein";"5";"14";"Germany";"2020/03/30";"2020";"14";0;0;0;0;"Germany";"AgeGender"
"300";"Schleswig-Holstein";NA;NA;"Germany";"2020/03/30";"2020";"14";0;0;0;0;"Germany";"AgeGender"
"301";"Schleswig-Holstein";"0";"4";"Germany";"2020/03/30";"2020";"14";0;0;0;0;"Germany";"AgeGender"
"302";"Schleswig-Holstein";"60";"79";"Germany";"2020/04/01";"2020";"14";1;0;0;1;"Germany";"AgeGender"
"303";"Schleswig-Holstein";"80";NA;"Germany";"2020/04/01";"2020";"14";2;3;0;5;"Germany";"AgeGender"
"304";"Schleswig-Holstein";"35";"59";"Germany";"2020/04/01";"2020";"14";1;0;0;1;"Germany";"AgeGender"
"305";"Schleswig-Holstein";"15";"34";"Germany";"2020/04/01";"2020";"14";0;0;0;0;"Germany";"AgeGender"
"306";"Schleswig-Holstein";"5";"14";"Germany";"2020/04/01";"2020";"14";0;0;0;0;"Germany";"AgeGender"
"307";"Schleswig-Holstein";NA;NA;"Germany";"2020/04/01";"2020";"14";0;0;0;0;"Germany";"AgeGender"
"308";"Schleswig-Holstein";"0";"4";"Germany";"2020/04/01";"2020";"14";0;0;0;0;"Germany";"AgeGender"
"309";"Schleswig-Holstein";"60";"79";"Germany";"2020/10/18";"2020";"42";0;0;0;0;"Germany";"AgeGender"
"310";"Schleswig-Holstein";"80";NA;"Germany";"2020/10/18";"2020";"42";1;1;0;2;"Germany";"AgeGender"
"311";"Schleswig-Holstein";"35";"59";"Germany";"2020/10/18";"2020";"42";0;0;0;0;"Germany";"AgeGender"
"312";"Schleswig-Holstein";"15";"34";"Germany";"2020/10/18";"2020";"42";0;0;0;0;"Germany";"AgeGender"
"313";"Schleswig-Holstein";"5";"14";"Germany";"2020/10/18";"2020";"42";0;0;0;0;"Germany";"AgeGender"
"314";"Schleswig-Holstein";NA;NA;"Germany";"2020/10/18";"2020";"42";0;0;0;0;"Germany";"AgeGender"
"315";"Schleswig-Holstein";"0";"4";"Germany";"2020/10/18";"2020";"42";0;0;0;0;"Germany";"AgeGender"
"316";"Schleswig-Holstein";"60";"79";"Germany";"2020/11/05";"2020";"45";0;0;0;0;"Germany";"AgeGender"
"317";"Schleswig-Holstein";"80";NA;"Germany";"2020/11/05";"2020";"45";2;1;0;3;"Germany";"AgeGender"
"318";"Schleswig-Holstein";"35";"59";"Germany";"2020/11/05";"2020";"45";0;0;0;0;"Germany";"AgeGender"
"319";"Schleswig-Holstein";"15";"34";"Germany";"2020/11/05";"2020";"45";0;0;0;0;"Germany";"AgeGender"
"320";"Schleswig-Holstein";"5";"14";"Germany";"2020/11/05";"2020";"45";0;0;0;0;"Germany";"AgeGender"
"321";"Schleswig-Holstein";NA;NA;"Germany";"2020/11/05";"2020";"45";0;0;0;0;"Germany";"AgeGender"
"322";"Schleswig-Holstein";"0";"4";"Germany";"2020/11/05";"2020";"45";0;0;0;0;"Germany";"AgeGender"
"323";"Schleswig-Holstein";"60";"79";"Germany";"2020/12/10";"2020";"50";1;4;0;5;"Germany";"AgeGender"
"324";"Schleswig-Holstein";"80";NA;"Germany";"2020/12/10";"2020";"50";6;10;0;16;"Germany";"AgeGender"
"325";"Schleswig-Holstein";"35";"59";"Germany";"2020/12/10";"2020";"50";1;1;0;2;"Germany";"AgeGender"
"326";"Schleswig-Holstein";"15";"34";"Germany";"2020/12/10";"2020";"50";0;0;0;0;"Germany";"AgeGender"
"327";"Schleswig-Holstein";"5";"14";"Germany";"2020/12/10";"2020";"50";0;0;0;0;"Germany";"AgeGender"
"328";"Schleswig-Holstein";NA;NA;"Germany";"2020/12/10";"2020";"50";0;0;0;0;"Germany";"AgeGender"
"329";"Schleswig-Holstein";"0";"4";"Germany";"2020/12/10";"2020";"50";0;0;0;0;"Germany";"AgeGender"
"330";"Schleswig-Holstein";"60";"79";"Germany";"2020/12/24";"2020";"52";2;0;0;2;"Germany";"AgeGender"
"331";"Schleswig-Holstein";"80";NA;"Germany";"2020/12/24";"2020";"52";6;7;0;13;"Germany";"AgeGender"
"332";"Schleswig-Holstein";"35";"59";"Germany";"2020/12/24";"2020";"52";0;0;0;0;"Germany";"AgeGender"
"333";"Schleswig-Holstein";"15";"34";"Germany";"2020/12/24";"2020";"52";0;0;0;0;"Germany";"AgeGender"
"334";"Schleswig-Holstein";"5";"14";"Germany";"2020/12/24";"2020";"52";0;0;0;0;"Germany";"AgeGender"
"335";"Schleswig-Holstein";NA;NA;"Germany";"2020/12/24";"2020";"52";0;0;0;0;"Germany";"AgeGender"
"336";"Schleswig-Holstein";"0";"4";"Germany";"2020/12/24";"2020";"52";0;0;0;0;"Germany";"AgeGender"
"337";"Schleswig-Holstein";"60";"79";"Germany";"2020/12/27";"2020";"52";2;2;0;4;"Germany";"AgeGender"
"338";"Schleswig-Holstein";"80";NA;"Germany";"2020/12/27";"2020";"52";4;6;0;10;"Germany";"AgeGender"
"339";"Schleswig-Holstein";"35";"59";"Germany";"2020/12/27";"2020";"52";0;0;0;0;"Germany";"AgeGender"
"340";"Schleswig-Holstein";"15";"34";"Germany";"2020/12/27";"2020";"52";0;0;0;0;"Germany";"AgeGender"
"341";"Schleswig-Holstein";"5";"14";"Germany";"2020/12/27";"2020";"52";0;0;0;0;"Germany";"AgeGender"
"342";"Schleswig-Holstein";NA;NA;"Germany";"2020/12/27";"2020";"52";0;0;0;0;"Germany";"AgeGender"
"343";"Schleswig-Holstein";"0";"4";"Germany";"2020/12/27";"2020";"52";0;0;0;0;"Germany";"AgeGender"
"344";"Schleswig-Holstein";"60";"79";"Germany";"2021/01/08";"2021";"01";2;1;0;3;"Germany";"AgeGender"
"345";"Schleswig-Holstein";"80";NA;"Germany";"2021/01/08";"2021";"01";6;8;0;14;"Germany";"AgeGender"
"346";"Schleswig-Holstein";"35";"59";"Germany";"2021/01/08";"2021";"01";1;0;0;1;"Germany";"AgeGender"
"347";"Schleswig-Holstein";"15";"34";"Germany";"2021/01/08";"2021";"01";0;0;0;0;"Germany";"AgeGender"
"348";"Schleswig-Holstein";"5";"14";"Germany";"2021/01/08";"2021";"01";0;0;0;0;"Germany";"AgeGender"
"349";"Schleswig-Holstein";NA;NA;"Germany";"2021/01/08";"2021";"01";0;0;0;0;"Germany";"AgeGender"
"350";"Schleswig-Holstein";"0";"4";"Germany";"2021/01/08";"2021";"01";0;0;0;0;"Germany";"AgeGender"
"351";"Schleswig-Holstein";"60";"79";"Germany";"2021/01/19";"2021";"03";2;5;0;7;"Germany";"AgeGender"
"352";"Schleswig-Holstein";"80";NA;"Germany";"2021/01/19";"2021";"03";7;11;0;18;"Germany";"AgeGender"
"353";"Schleswig-Holstein";"35";"59";"Germany";"2021/01/19";"2021";"03";0;0;0;0;"Germany";"AgeGender"
"354";"Schleswig-Holstein";"15";"34";"Germany";"2021/01/19";"2021";"03";0;0;0;0;"Germany";"AgeGender"
"355";"Schleswig-Holstein";"5";"14";"Germany";"2021/01/19";"2021";"03";0;0;0;0;"Germany";"AgeGender"
"356";"Schleswig-Holstein";NA;NA;"Germany";"2021/01/19";"2021";"03";0;0;0;0;"Germany";"AgeGender"
"357";"Schleswig-Holstein";"0";"4";"Germany";"2021/01/19";"2021";"03";0;0;0;0;"Germany";"AgeGender"
"358";"Schleswig-Holstein";"60";"79";"Germany";"2020/07/27";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"359";"Schleswig-Holstein";"80";NA;"Germany";"2020/07/27";"2020";"31";0;2;0;2;"Germany";"AgeGender"
"360";"Schleswig-Holstein";"35";"59";"Germany";"2020/07/27";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"361";"Schleswig-Holstein";"15";"34";"Germany";"2020/07/27";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"362";"Schleswig-Holstein";"5";"14";"Germany";"2020/07/27";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"363";"Schleswig-Holstein";NA;NA;"Germany";"2020/07/27";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"364";"Schleswig-Holstein";"0";"4";"Germany";"2020/07/27";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"365";"Schleswig-Holstein";"60";"79";"Germany";"2020/10/29";"2020";"44";1;0;0;1;"Germany";"AgeGender"
"366";"Schleswig-Holstein";"80";NA;"Germany";"2020/10/29";"2020";"44";1;1;0;2;"Germany";"AgeGender"
"367";"Schleswig-Holstein";"35";"59";"Germany";"2020/10/29";"2020";"44";0;0;0;0;"Germany";"AgeGender"
"368";"Schleswig-Holstein";"15";"34";"Germany";"2020/10/29";"2020";"44";0;0;0;0;"Germany";"AgeGender"
"369";"Schleswig-Holstein";"5";"14";"Germany";"2020/10/29";"2020";"44";0;0;0;0;"Germany";"AgeGender"
"370";"Schleswig-Holstein";NA;NA;"Germany";"2020/10/29";"2020";"44";0;0;0;0;"Germany";"AgeGender"
"371";"Schleswig-Holstein";"0";"4";"Germany";"2020/10/29";"2020";"44";0;0;0;0;"Germany";"AgeGender"
"372";"Schleswig-Holstein";"60";"79";"Germany";"2020/11/26";"2020";"48";1;0;0;1;"Germany";"AgeGender"
"373";"Schleswig-Holstein";"80";NA;"Germany";"2020/11/26";"2020";"48";1;5;0;6;"Germany";"AgeGender"
"374";"Schleswig-Holstein";"35";"59";"Germany";"2020/11/26";"2020";"48";0;1;0;1;"Germany";"AgeGender"
"375";"Schleswig-Holstein";"15";"34";"Germany";"2020/11/26";"2020";"48";0;0;0;0;"Germany";"AgeGender"
"376";"Schleswig-Holstein";"5";"14";"Germany";"2020/11/26";"2020";"48";0;0;0;0;"Germany";"AgeGender"
"377";"Schleswig-Holstein";NA;NA;"Germany";"2020/11/26";"2020";"48";0;0;0;0;"Germany";"AgeGender"
"378";"Schleswig-Holstein";"0";"4";"Germany";"2020/11/26";"2020";"48";0;0;0;0;"Germany";"AgeGender"
"379";"Schleswig-Holstein";"60";"79";"Germany";"2020/12/02";"2020";"49";0;0;0;0;"Germany";"AgeGender"
"380";"Schleswig-Holstein";"80";NA;"Germany";"2020/12/02";"2020";"49";0;3;0;3;"Germany";"AgeGender"
"381";"Schleswig-Holstein";"35";"59";"Germany";"2020/12/02";"2020";"49";0;0;0;0;"Germany";"AgeGender"
"382";"Schleswig-Holstein";"15";"34";"Germany";"2020/12/02";"2020";"49";0;0;0;0;"Germany";"AgeGender"
"383";"Schleswig-Holstein";"5";"14";"Germany";"2020/12/02";"2020";"49";0;0;0;0;"Germany";"AgeGender"
"384";"Schleswig-Holstein";NA;NA;"Germany";"2020/12/02";"2020";"49";0;0;0;0;"Germany";"AgeGender"
"385";"Schleswig-Holstein";"0";"4";"Germany";"2020/12/02";"2020";"49";0;0;0;0;"Germany";"AgeGender"
"386";"Schleswig-Holstein";"60";"79";"Germany";"2020/12/07";"2020";"50";1;0;0;1;"Germany";"AgeGender"
"387";"Schleswig-Holstein";"80";NA;"Germany";"2020/12/07";"2020";"50";0;2;0;2;"Germany";"AgeGender"
"388";"Schleswig-Holstein";"35";"59";"Germany";"2020/12/07";"2020";"50";0;0;0;0;"Germany";"AgeGender"
"389";"Schleswig-Holstein";"15";"34";"Germany";"2020/12/07";"2020";"50";0;0;0;0;"Germany";"AgeGender"
"390";"Schleswig-Holstein";"5";"14";"Germany";"2020/12/07";"2020";"50";0;0;0;0;"Germany";"AgeGender"
"391";"Schleswig-Holstein";NA;NA;"Germany";"2020/12/07";"2020";"50";0;0;0;0;"Germany";"AgeGender"
"392";"Schleswig-Holstein";"0";"4";"Germany";"2020/12/07";"2020";"50";0;0;0;0;"Germany";"AgeGender"
"393";"Schleswig-Holstein";"60";"79";"Germany";"2020/12/22";"2020";"52";4;2;0;6;"Germany";"AgeGender"
"394";"Schleswig-Holstein";"80";NA;"Germany";"2020/12/22";"2020";"52";7;10;0;17;"Germany";"AgeGender"
"395";"Schleswig-Holstein";"35";"59";"Germany";"2020/12/22";"2020";"52";0;0;0;0;"Germany";"AgeGender"
"396";"Schleswig-Holstein";"15";"34";"Germany";"2020/12/22";"2020";"52";0;0;0;0;"Germany";"AgeGender"
"397";"Schleswig-Holstein";"5";"14";"Germany";"2020/12/22";"2020";"52";0;0;0;0;"Germany";"AgeGender"
"398";"Schleswig-Holstein";NA;NA;"Germany";"2020/12/22";"2020";"52";0;0;0;0;"Germany";"AgeGender"
"399";"Schleswig-Holstein";"0";"4";"Germany";"2020/12/22";"2020";"52";0;0;0;0;"Germany";"AgeGender"
"400";"Schleswig-Holstein";"60";"79";"Germany";"2020/12/25";"2020";"52";0;1;0;1;"Germany";"AgeGender"
"401";"Schleswig-Holstein";"80";NA;"Germany";"2020/12/25";"2020";"52";2;2;0;4;"Germany";"AgeGender"
"402";"Schleswig-Holstein";"35";"59";"Germany";"2020/12/25";"2020";"52";0;1;0;1;"Germany";"AgeGender"
"403";"Schleswig-Holstein";"15";"34";"Germany";"2020/12/25";"2020";"52";0;0;0;0;"Germany";"AgeGender"
"404";"Schleswig-Holstein";"5";"14";"Germany";"2020/12/25";"2020";"52";0;0;0;0;"Germany";"AgeGender"
"405";"Schleswig-Holstein";NA;NA;"Germany";"2020/12/25";"2020";"52";0;0;0;0;"Germany";"AgeGender"
"406";"Schleswig-Holstein";"0";"4";"Germany";"2020/12/25";"2020";"52";0;0;0;0;"Germany";"AgeGender"
"407";"Schleswig-Holstein";"60";"79";"Germany";"2021/01/05";"2021";"01";3;0;0;3;"Germany";"AgeGender"
"408";"Schleswig-Holstein";"80";NA;"Germany";"2021/01/05";"2021";"01";3;6;0;9;"Germany";"AgeGender"
"409";"Schleswig-Holstein";"35";"59";"Germany";"2021/01/05";"2021";"01";0;0;0;0;"Germany";"AgeGender"
"410";"Schleswig-Holstein";"15";"34";"Germany";"2021/01/05";"2021";"01";0;0;0;0;"Germany";"AgeGender"
"411";"Schleswig-Holstein";"5";"14";"Germany";"2021/01/05";"2021";"01";0;0;0;0;"Germany";"AgeGender"
"412";"Schleswig-Holstein";NA;NA;"Germany";"2021/01/05";"2021";"01";0;0;0;0;"Germany";"AgeGender"
"413";"Schleswig-Holstein";"0";"4";"Germany";"2021/01/05";"2021";"01";0;0;0;0;"Germany";"AgeGender"
"414";"Schleswig-Holstein";"60";"79";"Germany";"2021/01/06";"2021";"01";5;4;0;9;"Germany";"AgeGender"
"415";"Schleswig-Holstein";"80";NA;"Germany";"2021/01/06";"2021";"01";6;7;0;13;"Germany";"AgeGender"
"416";"Schleswig-Holstein";"35";"59";"Germany";"2021/01/06";"2021";"01";0;0;0;0;"Germany";"AgeGender"
"417";"Schleswig-Holstein";"15";"34";"Germany";"2021/01/06";"2021";"01";0;0;0;0;"Germany";"AgeGender"
"418";"Schleswig-Holstein";"5";"14";"Germany";"2021/01/06";"2021";"01";0;0;0;0;"Germany";"AgeGender"
"419";"Schleswig-Holstein";NA;NA;"Germany";"2021/01/06";"2021";"01";0;0;0;0;"Germany";"AgeGender"
"420";"Schleswig-Holstein";"0";"4";"Germany";"2021/01/06";"2021";"01";0;0;0;0;"Germany";"AgeGender"
"421";"Schleswig-Holstein";"60";"79";"Germany";"2021/01/07";"2021";"01";3;0;0;3;"Germany";"AgeGender"
"422";"Schleswig-Holstein";"80";NA;"Germany";"2021/01/07";"2021";"01";4;6;0;10;"Germany";"AgeGender"
"423";"Schleswig-Holstein";"35";"59";"Germany";"2021/01/07";"2021";"01";0;0;0;0;"Germany";"AgeGender"
"424";"Schleswig-Holstein";"15";"34";"Germany";"2021/01/07";"2021";"01";0;0;0;0;"Germany";"AgeGender"
"425";"Schleswig-Holstein";"5";"14";"Germany";"2021/01/07";"2021";"01";0;0;0;0;"Germany";"AgeGender"
"426";"Schleswig-Holstein";NA;NA;"Germany";"2021/01/07";"2021";"01";0;0;0;0;"Germany";"AgeGender"
"427";"Schleswig-Holstein";"0";"4";"Germany";"2021/01/07";"2021";"01";0;0;0;0;"Germany";"AgeGender"
"428";"Schleswig-Holstein";"60";"79";"Germany";"2021/01/16";"2021";"02";2;0;0;2;"Germany";"AgeGender"
"429";"Schleswig-Holstein";"80";NA;"Germany";"2021/01/16";"2021";"02";8;8;0;16;"Germany";"AgeGender"
"430";"Schleswig-Holstein";"35";"59";"Germany";"2021/01/16";"2021";"02";0;0;0;0;"Germany";"AgeGender"
"431";"Schleswig-Holstein";"15";"34";"Germany";"2021/01/16";"2021";"02";0;0;0;0;"Germany";"AgeGender"
"432";"Schleswig-Holstein";"5";"14";"Germany";"2021/01/16";"2021";"02";0;0;0;0;"Germany";"AgeGender"
"433";"Schleswig-Holstein";NA;NA;"Germany";"2021/01/16";"2021";"02";0;0;0;0;"Germany";"AgeGender"
"434";"Schleswig-Holstein";"0";"4";"Germany";"2021/01/16";"2021";"02";0;0;0;0;"Germany";"AgeGender"
"435";"Schleswig-Holstein";"60";"79";"Germany";"2021/01/27";"2021";"04";1;3;0;4;"Germany";"AgeGender"
"436";"Schleswig-Holstein";"80";NA;"Germany";"2021/01/27";"2021";"04";3;12;0;15;"Germany";"AgeGender"
"437";"Schleswig-Holstein";"35";"59";"Germany";"2021/01/27";"2021";"04";1;1;0;2;"Germany";"AgeGender"
"438";"Schleswig-Holstein";"15";"34";"Germany";"2021/01/27";"2021";"04";0;0;0;0;"Germany";"AgeGender"
"439";"Schleswig-Holstein";"5";"14";"Germany";"2021/01/27";"2021";"04";0;0;0;0;"Germany";"AgeGender"
