"";"AgeGrp_min";"AgeGrp_max";"NUTS";"date";"Year";"WeekNo";"male_covid_death";"female_covid_death";"NC_covid_death";"total_covid_death";"country";"type"
"2105";"0";"4";"Germany";"2020-09-24";"2020";"39";0;0;0;0;"Germany";"AgeGender"
"2106";NA;NA;"Germany";"2020-09-24";"2020";"39";0;0;0;0;"Germany";"AgeGender"
"2107";NA;NA;"Germany";"2020-09-24";"2020";"39";0;0;0;0;"Germany";"AgeGender"
"2108";"60";"79";"Germany";"2020-10-13";"2020";"42";12;4;0;16;"Germany";"AgeGender"
"2109";"80";NA;"Germany";"2020-10-13";"2020";"42";17;17;0;34;"Germany";"AgeGender"
"2110";"35";"59";"Germany";"2020-10-13";"2020";"42";5;0;0;5;"Germany";"AgeGender"
"2111";"15";"34";"Germany";"2020-10-13";"2020";"42";0;0;0;0;"Germany";"AgeGender"
"2112";"0";"4";"Germany";"2020-10-13";"2020";"42";0;0;0;0;"Germany";"AgeGender"
"2113";NA;NA;"Germany";"2020-10-13";"2020";"42";0;0;0;0;"Germany";"AgeGender"
"2114";NA;NA;"Germany";"2020-10-13";"2020";"42";0;0;0;0;"Germany";"AgeGender"
"2115";"60";"79";"Germany";"2020-08-16";"2020";"33";2;1;0;3;"Germany";"AgeGender"
"2116";"80";NA;"Germany";"2020-08-16";"2020";"33";2;0;0;2;"Germany";"AgeGender"
"2117";"35";"59";"Germany";"2020-08-16";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"2118";"15";"34";"Germany";"2020-08-16";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"2119";"0";"4";"Germany";"2020-08-16";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"2120";NA;NA;"Germany";"2020-08-16";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"2121";NA;NA;"Germany";"2020-08-16";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"2122";"60";"79";"Germany";"2020-06-16";"2020";"25";3;2;0;5;"Germany";"AgeGender"
"2123";"80";NA;"Germany";"2020-06-16";"2020";"25";3;1;0;4;"Germany";"AgeGender"
"2124";"35";"59";"Germany";"2020-06-16";"2020";"25";1;1;0;2;"Germany";"AgeGender"
"2125";"15";"34";"Germany";"2020-06-16";"2020";"25";0;0;0;0;"Germany";"AgeGender"
"2126";"0";"4";"Germany";"2020-06-16";"2020";"25";0;0;0;0;"Germany";"AgeGender"
"2127";NA;NA;"Germany";"2020-06-16";"2020";"25";0;0;0;0;"Germany";"AgeGender"
"2128";NA;NA;"Germany";"2020-06-16";"2020";"25";0;0;0;0;"Germany";"AgeGender"
"2129";"60";"79";"Germany";"2020-09-30";"2020";"40";3;2;0;5;"Germany";"AgeGender"
"2130";"80";NA;"Germany";"2020-09-30";"2020";"40";6;4;0;10;"Germany";"AgeGender"
"2131";"35";"59";"Germany";"2020-09-30";"2020";"40";1;0;0;1;"Germany";"AgeGender"
"2132";"15";"34";"Germany";"2020-09-30";"2020";"40";0;0;0;0;"Germany";"AgeGender"
"2133";"0";"4";"Germany";"2020-09-30";"2020";"40";0;0;0;0;"Germany";"AgeGender"
"2134";NA;NA;"Germany";"2020-09-30";"2020";"40";0;0;0;0;"Germany";"AgeGender"
"2135";NA;NA;"Germany";"2020-09-30";"2020";"40";0;0;0;0;"Germany";"AgeGender"
"2136";"60";"79";"Germany";"2020-09-17";"2020";"38";3;1;0;4;"Germany";"AgeGender"
"2137";"80";NA;"Germany";"2020-09-17";"2020";"38";2;2;0;4;"Germany";"AgeGender"
"2138";"35";"59";"Germany";"2020-09-17";"2020";"38";0;0;0;0;"Germany";"AgeGender"
"2139";"15";"34";"Germany";"2020-09-17";"2020";"38";0;0;0;0;"Germany";"AgeGender"
"2140";"0";"4";"Germany";"2020-09-17";"2020";"38";0;0;0;0;"Germany";"AgeGender"
"2141";NA;NA;"Germany";"2020-09-17";"2020";"38";0;0;0;0;"Germany";"AgeGender"
"2142";NA;NA;"Germany";"2020-09-17";"2020";"38";0;0;0;0;"Germany";"AgeGender"
"2143";"60";"79";"Germany";"2020-03-10";"2020";"11";1;0;0;1;"Germany";"AgeGender"
"2144";"80";NA;"Germany";"2020-03-10";"2020";"11";3;0;0;3;"Germany";"AgeGender"
"2145";"35";"59";"Germany";"2020-03-10";"2020";"11";0;0;0;0;"Germany";"AgeGender"
"2146";"15";"34";"Germany";"2020-03-10";"2020";"11";0;0;0;0;"Germany";"AgeGender"
"2147";"0";"4";"Germany";"2020-03-10";"2020";"11";0;0;0;0;"Germany";"AgeGender"
"2148";NA;NA;"Germany";"2020-03-10";"2020";"11";0;0;0;0;"Germany";"AgeGender"
"2149";NA;NA;"Germany";"2020-03-10";"2020";"11";0;0;0;0;"Germany";"AgeGender"
"2150";"60";"79";"Germany";"2020-06-10";"2020";"24";4;1;0;5;"Germany";"AgeGender"
"2151";"80";NA;"Germany";"2020-06-10";"2020";"24";0;3;0;3;"Germany";"AgeGender"
"2152";"35";"59";"Germany";"2020-06-10";"2020";"24";2;0;0;2;"Germany";"AgeGender"
"2153";"15";"34";"Germany";"2020-06-10";"2020";"24";0;0;0;0;"Germany";"AgeGender"
"2154";"0";"4";"Germany";"2020-06-10";"2020";"24";0;0;0;0;"Germany";"AgeGender"
"2155";NA;NA;"Germany";"2020-06-10";"2020";"24";0;0;0;0;"Germany";"AgeGender"
"2156";NA;NA;"Germany";"2020-06-10";"2020";"24";0;0;0;0;"Germany";"AgeGender"
"2157";"60";"79";"Germany";"2020-08-20";"2020";"34";3;2;0;5;"Germany";"AgeGender"
"2158";"80";NA;"Germany";"2020-08-20";"2020";"34";0;1;0;1;"Germany";"AgeGender"
"2159";"35";"59";"Germany";"2020-08-20";"2020";"34";0;1;0;1;"Germany";"AgeGender"
"2160";"15";"34";"Germany";"2020-08-20";"2020";"34";0;0;0;0;"Germany";"AgeGender"
"2161";"0";"4";"Germany";"2020-08-20";"2020";"34";0;0;0;0;"Germany";"AgeGender"
"2162";NA;NA;"Germany";"2020-08-20";"2020";"34";0;0;0;0;"Germany";"AgeGender"
"2163";NA;NA;"Germany";"2020-08-20";"2020";"34";0;0;0;0;"Germany";"AgeGender"
"2164";"60";"79";"Germany";"2021-03-14";"2021";"10";11;5;0;16;"Germany";"AgeGender"
"2165";"80";NA;"Germany";"2021-03-14";"2021";"10";5;9;0;14;"Germany";"AgeGender"
"2166";"35";"59";"Germany";"2021-03-14";"2021";"10";1;1;0;2;"Germany";"AgeGender"
"2167";"15";"34";"Germany";"2021-03-14";"2021";"10";0;0;0;0;"Germany";"AgeGender"
"2168";"0";"4";"Germany";"2021-03-14";"2021";"10";0;0;0;0;"Germany";"AgeGender"
"2169";NA;NA;"Germany";"2021-03-14";"2021";"10";0;0;0;0;"Germany";"AgeGender"
"2170";NA;NA;"Germany";"2021-03-14";"2021";"10";0;0;0;0;"Germany";"AgeGender"
"2171";"60";"79";"Germany";"2020-10-07";"2020";"41";8;4;0;12;"Germany";"AgeGender"
"2172";"80";NA;"Germany";"2020-10-07";"2020";"41";7;10;0;17;"Germany";"AgeGender"
"2173";"35";"59";"Germany";"2020-10-07";"2020";"41";3;3;0;6;"Germany";"AgeGender"
"2174";"15";"34";"Germany";"2020-10-07";"2020";"41";0;0;0;0;"Germany";"AgeGender"
"2175";"0";"4";"Germany";"2020-10-07";"2020";"41";0;0;0;0;"Germany";"AgeGender"
"2176";NA;NA;"Germany";"2020-10-07";"2020";"41";0;0;0;0;"Germany";"AgeGender"
"2177";NA;NA;"Germany";"2020-10-07";"2020";"41";0;0;0;0;"Germany";"AgeGender"
"2178";"60";"79";"Germany";"2020-10-09";"2020";"41";5;8;0;13;"Germany";"AgeGender"
"2179";"80";NA;"Germany";"2020-10-09";"2020";"41";10;16;0;26;"Germany";"AgeGender"
"2180";"35";"59";"Germany";"2020-10-09";"2020";"41";1;1;0;2;"Germany";"AgeGender"
"2181";"15";"34";"Germany";"2020-10-09";"2020";"41";0;0;0;0;"Germany";"AgeGender"
"2182";"0";"4";"Germany";"2020-10-09";"2020";"41";0;0;0;0;"Germany";"AgeGender"
"2183";NA;NA;"Germany";"2020-10-09";"2020";"41";0;0;0;0;"Germany";"AgeGender"
"2184";NA;NA;"Germany";"2020-10-09";"2020";"41";0;0;0;0;"Germany";"AgeGender"
"2185";"60";"79";"Germany";"2021-03-20";"2021";"11";3;0;0;3;"Germany";"AgeGender"
"2186";"80";NA;"Germany";"2021-03-20";"2021";"11";4;10;0;14;"Germany";"AgeGender"
"2187";"35";"59";"Germany";"2021-03-20";"2021";"11";0;0;0;0;"Germany";"AgeGender"
"2188";"15";"34";"Germany";"2021-03-20";"2021";"11";0;0;0;0;"Germany";"AgeGender"
"2189";"0";"4";"Germany";"2021-03-20";"2021";"11";0;0;0;0;"Germany";"AgeGender"
"2190";NA;NA;"Germany";"2021-03-20";"2021";"11";0;0;0;0;"Germany";"AgeGender"
"2191";NA;NA;"Germany";"2021-03-20";"2021";"11";0;0;0;0;"Germany";"AgeGender"
"2192";"60";"79";"Germany";"2020-03-15";"2020";"11";4;1;0;5;"Germany";"AgeGender"
"2193";"80";NA;"Germany";"2020-03-15";"2020";"11";4;4;0;8;"Germany";"AgeGender"
"2194";"35";"59";"Germany";"2020-03-15";"2020";"11";0;2;0;2;"Germany";"AgeGender"
"2195";"15";"34";"Germany";"2020-03-15";"2020";"11";0;0;0;0;"Germany";"AgeGender"
"2196";"0";"4";"Germany";"2020-03-15";"2020";"11";0;0;0;0;"Germany";"AgeGender"
"2197";NA;NA;"Germany";"2020-03-15";"2020";"11";0;0;0;0;"Germany";"AgeGender"
"2198";NA;NA;"Germany";"2020-03-15";"2020";"11";0;0;0;0;"Germany";"AgeGender"
"2199";"60";"79";"Germany";"2020-06-08";"2020";"24";0;0;0;0;"Germany";"AgeGender"
"2200";"80";NA;"Germany";"2020-06-08";"2020";"24";2;0;0;2;"Germany";"AgeGender"
"2201";"35";"59";"Germany";"2020-06-08";"2020";"24";1;0;0;1;"Germany";"AgeGender"
"2202";"15";"34";"Germany";"2020-06-08";"2020";"24";0;0;0;0;"Germany";"AgeGender"
"2203";"0";"4";"Germany";"2020-06-08";"2020";"24";0;0;0;0;"Germany";"AgeGender"
"2204";NA;NA;"Germany";"2020-06-08";"2020";"24";0;0;0;0;"Germany";"AgeGender"
"2205";NA;NA;"Germany";"2020-06-08";"2020";"24";0;0;0;0;"Germany";"AgeGender"
"2206";"60";"79";"Germany";"2020-07-14";"2020";"29";0;0;0;0;"Germany";"AgeGender"
"2207";"80";NA;"Germany";"2020-07-14";"2020";"29";0;1;0;1;"Germany";"AgeGender"
"2208";"35";"59";"Germany";"2020-07-14";"2020";"29";1;0;0;1;"Germany";"AgeGender"
"2209";"15";"34";"Germany";"2020-07-14";"2020";"29";0;0;0;0;"Germany";"AgeGender"
"2210";"0";"4";"Germany";"2020-07-14";"2020";"29";0;0;0;0;"Germany";"AgeGender"
"2211";NA;NA;"Germany";"2020-07-14";"2020";"29";0;0;0;0;"Germany";"AgeGender"
"2212";NA;NA;"Germany";"2020-07-14";"2020";"29";0;0;0;0;"Germany";"AgeGender"
"2213";"60";"79";"Germany";"2020-09-13";"2020";"37";2;1;0;3;"Germany";"AgeGender"
"2214";"80";NA;"Germany";"2020-09-13";"2020";"37";2;4;0;6;"Germany";"AgeGender"
"2215";"35";"59";"Germany";"2020-09-13";"2020";"37";0;0;0;0;"Germany";"AgeGender"
"2216";"15";"34";"Germany";"2020-09-13";"2020";"37";0;0;0;0;"Germany";"AgeGender"
"2217";"0";"4";"Germany";"2020-09-13";"2020";"37";0;0;0;0;"Germany";"AgeGender"
"2218";NA;NA;"Germany";"2020-09-13";"2020";"37";0;0;0;0;"Germany";"AgeGender"
"2219";NA;NA;"Germany";"2020-09-13";"2020";"37";0;0;0;0;"Germany";"AgeGender"
"2220";"60";"79";"Germany";"2020-09-23";"2020";"39";1;2;0;3;"Germany";"AgeGender"
"2221";"80";NA;"Germany";"2020-09-23";"2020";"39";1;6;0;7;"Germany";"AgeGender"
"2222";"35";"59";"Germany";"2020-09-23";"2020";"39";0;0;0;0;"Germany";"AgeGender"
"2223";"15";"34";"Germany";"2020-09-23";"2020";"39";1;0;0;1;"Germany";"AgeGender"
"2224";"0";"4";"Germany";"2020-09-23";"2020";"39";0;0;0;0;"Germany";"AgeGender"
"2225";NA;NA;"Germany";"2020-09-23";"2020";"39";0;0;0;0;"Germany";"AgeGender"
"2226";NA;NA;"Germany";"2020-09-23";"2020";"39";0;0;0;0;"Germany";"AgeGender"
"2227";"60";"79";"Germany";"2020-06-04";"2020";"23";1;1;0;2;"Germany";"AgeGender"
"2228";"80";NA;"Germany";"2020-06-04";"2020";"23";1;3;0;4;"Germany";"AgeGender"
"2229";"35";"59";"Germany";"2020-06-04";"2020";"23";0;1;0;1;"Germany";"AgeGender"
"2230";"15";"34";"Germany";"2020-06-04";"2020";"23";0;0;0;0;"Germany";"AgeGender"
"2231";"0";"4";"Germany";"2020-06-04";"2020";"23";0;0;0;0;"Germany";"AgeGender"
"2232";NA;NA;"Germany";"2020-06-04";"2020";"23";0;0;0;0;"Germany";"AgeGender"
"2233";NA;NA;"Germany";"2020-06-04";"2020";"23";0;0;0;0;"Germany";"AgeGender"
"2234";"60";"79";"Germany";"2020-06-19";"2020";"25";1;2;0;3;"Germany";"AgeGender"
"2235";"80";NA;"Germany";"2020-06-19";"2020";"25";2;2;0;4;"Germany";"AgeGender"
"2236";"35";"59";"Germany";"2020-06-19";"2020";"25";2;0;0;2;"Germany";"AgeGender"
"2237";"15";"34";"Germany";"2020-06-19";"2020";"25";0;0;0;0;"Germany";"AgeGender"
"2238";"0";"4";"Germany";"2020-06-19";"2020";"25";0;0;0;0;"Germany";"AgeGender"
"2239";NA;NA;"Germany";"2020-06-19";"2020";"25";0;0;0;0;"Germany";"AgeGender"
"2240";NA;NA;"Germany";"2020-06-19";"2020";"25";0;0;0;0;"Germany";"AgeGender"
"2241";"60";"79";"Germany";"2020-06-01";"2020";"23";1;0;0;1;"Germany";"AgeGender"
"2242";"80";NA;"Germany";"2020-06-01";"2020";"23";3;1;0;4;"Germany";"AgeGender"
"2243";"35";"59";"Germany";"2020-06-01";"2020";"23";0;0;0;0;"Germany";"AgeGender"
"2244";"15";"34";"Germany";"2020-06-01";"2020";"23";0;0;0;0;"Germany";"AgeGender"
"2245";"0";"4";"Germany";"2020-06-01";"2020";"23";0;0;0;0;"Germany";"AgeGender"
"2246";NA;NA;"Germany";"2020-06-01";"2020";"23";0;0;0;0;"Germany";"AgeGender"
"2247";NA;NA;"Germany";"2020-06-01";"2020";"23";0;0;0;0;"Germany";"AgeGender"
"2248";"60";"79";"Germany";"2020-08-14";"2020";"33";1;1;0;2;"Germany";"AgeGender"
"2249";"80";NA;"Germany";"2020-08-14";"2020";"33";2;1;0;3;"Germany";"AgeGender"
"2250";"35";"59";"Germany";"2020-08-14";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"2251";"15";"34";"Germany";"2020-08-14";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"2252";"0";"4";"Germany";"2020-08-14";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"2253";NA;NA;"Germany";"2020-08-14";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"2254";NA;NA;"Germany";"2020-08-14";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"2255";"60";"79";"Germany";"2020-06-14";"2020";"24";1;0;0;1;"Germany";"AgeGender"
"2256";"80";NA;"Germany";"2020-06-14";"2020";"24";1;4;0;5;"Germany";"AgeGender"
"2257";"35";"59";"Germany";"2020-06-14";"2020";"24";0;0;0;0;"Germany";"AgeGender"
"2258";"15";"34";"Germany";"2020-06-14";"2020";"24";0;0;0;0;"Germany";"AgeGender"
"2259";"0";"4";"Germany";"2020-06-14";"2020";"24";0;0;0;0;"Germany";"AgeGender"
"2260";NA;NA;"Germany";"2020-06-14";"2020";"24";0;0;0;0;"Germany";"AgeGender"
"2261";NA;NA;"Germany";"2020-06-14";"2020";"24";0;0;0;0;"Germany";"AgeGender"
"2262";"60";"79";"Germany";"2020-06-27";"2020";"26";1;0;0;1;"Germany";"AgeGender"
"2263";"80";NA;"Germany";"2020-06-27";"2020";"26";0;0;0;0;"Germany";"AgeGender"
"2264";"35";"59";"Germany";"2020-06-27";"2020";"26";1;0;0;1;"Germany";"AgeGender"
"2265";"15";"34";"Germany";"2020-06-27";"2020";"26";0;0;0;0;"Germany";"AgeGender"
"2266";"0";"4";"Germany";"2020-06-27";"2020";"26";0;0;0;0;"Germany";"AgeGender"
"2267";NA;NA;"Germany";"2020-06-27";"2020";"26";0;0;0;0;"Germany";"AgeGender"
"2268";NA;NA;"Germany";"2020-06-27";"2020";"26";0;0;0;0;"Germany";"AgeGender"
"2269";"60";"79";"Germany";"2020-05-24";"2020";"21";0;1;0;1;"Germany";"AgeGender"
"2270";"80";NA;"Germany";"2020-05-24";"2020";"21";1;3;0;4;"Germany";"AgeGender"
"2271";"35";"59";"Germany";"2020-05-24";"2020";"21";0;0;0;0;"Germany";"AgeGender"
"2272";"15";"34";"Germany";"2020-05-24";"2020";"21";0;0;0;0;"Germany";"AgeGender"
"2273";"0";"4";"Germany";"2020-05-24";"2020";"21";0;0;0;0;"Germany";"AgeGender"
"2274";NA;NA;"Germany";"2020-05-24";"2020";"21";0;0;0;0;"Germany";"AgeGender"
"2275";NA;NA;"Germany";"2020-05-24";"2020";"21";0;0;0;0;"Germany";"AgeGender"
"2276";"60";"79";"Germany";"2020-06-06";"2020";"23";0;2;0;2;"Germany";"AgeGender"
"2277";"80";NA;"Germany";"2020-06-06";"2020";"23";0;2;0;2;"Germany";"AgeGender"
"2278";"35";"59";"Germany";"2020-06-06";"2020";"23";0;1;0;1;"Germany";"AgeGender"
"2279";"15";"34";"Germany";"2020-06-06";"2020";"23";0;0;0;0;"Germany";"AgeGender"
"2280";"0";"4";"Germany";"2020-06-06";"2020";"23";0;0;0;0;"Germany";"AgeGender"
"2281";NA;NA;"Germany";"2020-06-06";"2020";"23";0;0;0;0;"Germany";"AgeGender"
"2282";NA;NA;"Germany";"2020-06-06";"2020";"23";0;0;0;0;"Germany";"AgeGender"
"2283";"60";"79";"Germany";"2020-07-03";"2020";"27";2;1;0;3;"Germany";"AgeGender"
"2284";"80";NA;"Germany";"2020-07-03";"2020";"27";1;1;0;2;"Germany";"AgeGender"
"2285";"35";"59";"Germany";"2020-07-03";"2020";"27";0;1;0;1;"Germany";"AgeGender"
"2286";"15";"34";"Germany";"2020-07-03";"2020";"27";0;0;0;0;"Germany";"AgeGender"
"2287";"0";"4";"Germany";"2020-07-03";"2020";"27";0;0;0;0;"Germany";"AgeGender"
"2288";NA;NA;"Germany";"2020-07-03";"2020";"27";0;0;0;0;"Germany";"AgeGender"
"2289";NA;NA;"Germany";"2020-07-03";"2020";"27";0;0;0;0;"Germany";"AgeGender"
"2290";"60";"79";"Germany";"2020-05-27";"2020";"22";3;3;0;6;"Germany";"AgeGender"
"2291";"80";NA;"Germany";"2020-05-27";"2020";"22";2;3;0;5;"Germany";"AgeGender"
"2292";"35";"59";"Germany";"2020-05-27";"2020";"22";1;0;0;1;"Germany";"AgeGender"
"2293";"15";"34";"Germany";"2020-05-27";"2020";"22";0;0;0;0;"Germany";"AgeGender"
"2294";"0";"4";"Germany";"2020-05-27";"2020";"22";0;0;0;0;"Germany";"AgeGender"
"2295";NA;NA;"Germany";"2020-05-27";"2020";"22";0;0;0;0;"Germany";"AgeGender"
"2296";NA;NA;"Germany";"2020-05-27";"2020";"22";0;0;0;0;"Germany";"AgeGender"
"2297";"60";"79";"Germany";"2020-09-27";"2020";"39";2;0;0;2;"Germany";"AgeGender"
"2298";"80";NA;"Germany";"2020-09-27";"2020";"39";2;2;0;4;"Germany";"AgeGender"
"2299";"35";"59";"Germany";"2020-09-27";"2020";"39";1;0;0;1;"Germany";"AgeGender"
"2300";"15";"34";"Germany";"2020-09-27";"2020";"39";0;0;0;0;"Germany";"AgeGender"
"2301";"0";"4";"Germany";"2020-09-27";"2020";"39";0;0;0;0;"Germany";"AgeGender"
"2302";NA;NA;"Germany";"2020-09-27";"2020";"39";0;0;0;0;"Germany";"AgeGender"
"2303";NA;NA;"Germany";"2020-09-27";"2020";"39";0;0;0;0;"Germany";"AgeGender"
"2304";"60";"79";"Germany";"2020-03-11";"2020";"11";6;0;0;6;"Germany";"AgeGender"
"2305";"80";NA;"Germany";"2020-03-11";"2020";"11";3;0;0;3;"Germany";"AgeGender"
"2306";"35";"59";"Germany";"2020-03-11";"2020";"11";1;0;0;1;"Germany";"AgeGender"
"2307";"15";"34";"Germany";"2020-03-11";"2020";"11";0;0;0;0;"Germany";"AgeGender"
"2308";"0";"4";"Germany";"2020-03-11";"2020";"11";0;0;0;0;"Germany";"AgeGender"
"2309";NA;NA;"Germany";"2020-03-11";"2020";"11";0;0;0;0;"Germany";"AgeGender"
"2310";NA;NA;"Germany";"2020-03-11";"2020";"11";0;0;0;0;"Germany";"AgeGender"
"2311";"60";"79";"Germany";"2020-07-20";"2020";"30";1;0;0;1;"Germany";"AgeGender"
"2312";"80";NA;"Germany";"2020-07-20";"2020";"30";1;1;0;2;"Germany";"AgeGender"
"2313";"35";"59";"Germany";"2020-07-20";"2020";"30";0;1;0;1;"Germany";"AgeGender"
"2314";"15";"34";"Germany";"2020-07-20";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"2315";"0";"4";"Germany";"2020-07-20";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"2316";NA;NA;"Germany";"2020-07-20";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"2317";NA;NA;"Germany";"2020-07-20";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"2318";"60";"79";"Germany";"2020-07-29";"2020";"31";1;0;0;1;"Germany";"AgeGender"
"2319";"80";NA;"Germany";"2020-07-29";"2020";"31";0;2;0;2;"Germany";"AgeGender"
"2320";"35";"59";"Germany";"2020-07-29";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"2321";"15";"34";"Germany";"2020-07-29";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"2322";"0";"4";"Germany";"2020-07-29";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"2323";NA;NA;"Germany";"2020-07-29";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"2324";NA;NA;"Germany";"2020-07-29";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"2325";"60";"79";"Germany";"2020-05-03";"2020";"18";9;1;0;10;"Germany";"AgeGender"
"2326";"80";NA;"Germany";"2020-05-03";"2020";"18";4;2;0;6;"Germany";"AgeGender"
"2327";"35";"59";"Germany";"2020-05-03";"2020";"18";0;0;0;0;"Germany";"AgeGender"
"2328";"15";"34";"Germany";"2020-05-03";"2020";"18";0;0;0;0;"Germany";"AgeGender"
"2329";"0";"4";"Germany";"2020-05-03";"2020";"18";0;0;0;0;"Germany";"AgeGender"
"2330";NA;NA;"Germany";"2020-05-03";"2020";"18";0;0;0;0;"Germany";"AgeGender"
"2331";NA;NA;"Germany";"2020-05-03";"2020";"18";0;0;0;0;"Germany";"AgeGender"
"2332";"60";"79";"Germany";"2020-07-07";"2020";"28";2;1;0;3;"Germany";"AgeGender"
"2333";"80";NA;"Germany";"2020-07-07";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"2334";"35";"59";"Germany";"2020-07-07";"2020";"28";1;0;0;1;"Germany";"AgeGender"
"2335";"15";"34";"Germany";"2020-07-07";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"2336";"0";"4";"Germany";"2020-07-07";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"2337";NA;NA;"Germany";"2020-07-07";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"2338";NA;NA;"Germany";"2020-07-07";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"2339";"60";"79";"Germany";"2020-07-28";"2020";"31";2;0;0;2;"Germany";"AgeGender"
"2340";"80";NA;"Germany";"2020-07-28";"2020";"31";1;1;0;2;"Germany";"AgeGender"
"2341";"35";"59";"Germany";"2020-07-28";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"2342";"15";"34";"Germany";"2020-07-28";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"2343";"0";"4";"Germany";"2020-07-28";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"2344";NA;NA;"Germany";"2020-07-28";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"2345";NA;NA;"Germany";"2020-07-28";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"2346";"60";"79";"Germany";"2020-03-07";"2020";"10";1;2;0;3;"Germany";"AgeGender"
"2347";"80";NA;"Germany";"2020-03-07";"2020";"10";0;1;0;1;"Germany";"AgeGender"
"2348";"35";"59";"Germany";"2020-03-07";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"2349";"15";"34";"Germany";"2020-03-07";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"2350";"0";"4";"Germany";"2020-03-07";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"2351";NA;NA;"Germany";"2020-03-07";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"2352";NA;NA;"Germany";"2020-03-07";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"2353";"60";"79";"Germany";"2020-08-19";"2020";"34";1;0;0;1;"Germany";"AgeGender"
"2354";"80";NA;"Germany";"2020-08-19";"2020";"34";0;0;0;0;"Germany";"AgeGender"
"2355";"35";"59";"Germany";"2020-08-19";"2020";"34";0;0;0;0;"Germany";"AgeGender"
"2356";"15";"34";"Germany";"2020-08-19";"2020";"34";0;0;0;0;"Germany";"AgeGender"
"2357";"0";"4";"Germany";"2020-08-19";"2020";"34";0;0;0;0;"Germany";"AgeGender"
"2358";NA;NA;"Germany";"2020-08-19";"2020";"34";0;0;0;0;"Germany";"AgeGender"
"2359";NA;NA;"Germany";"2020-08-19";"2020";"34";0;0;0;0;"Germany";"AgeGender"
"2360";"60";"79";"Germany";"2020-08-13";"2020";"33";1;0;0;1;"Germany";"AgeGender"
"2361";"80";NA;"Germany";"2020-08-13";"2020";"33";0;1;0;1;"Germany";"AgeGender"
"2362";"35";"59";"Germany";"2020-08-13";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"2363";"15";"34";"Germany";"2020-08-13";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"2364";"0";"4";"Germany";"2020-08-13";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"2365";NA;NA;"Germany";"2020-08-13";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"2366";NA;NA;"Germany";"2020-08-13";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"2367";"60";"79";"Germany";"2020-09-18";"2020";"38";2;2;0;4;"Germany";"AgeGender"
"2368";"80";NA;"Germany";"2020-09-18";"2020";"38";9;1;0;10;"Germany";"AgeGender"
"2369";"35";"59";"Germany";"2020-09-18";"2020";"38";0;0;0;0;"Germany";"AgeGender"
"2370";"15";"34";"Germany";"2020-09-18";"2020";"38";0;0;0;0;"Germany";"AgeGender"
"2371";"0";"4";"Germany";"2020-09-18";"2020";"38";0;0;0;0;"Germany";"AgeGender"
"2372";NA;NA;"Germany";"2020-09-18";"2020";"38";0;0;0;0;"Germany";"AgeGender"
"2373";NA;NA;"Germany";"2020-09-18";"2020";"38";0;0;0;0;"Germany";"AgeGender"
"2374";"60";"79";"Germany";"2020-02-20";"2020";"08";1;0;0;1;"Germany";"AgeGender"
"2375";"80";NA;"Germany";"2020-02-20";"2020";"08";0;0;0;0;"Germany";"AgeGender"
"2376";"35";"59";"Germany";"2020-02-20";"2020";"08";0;0;0;0;"Germany";"AgeGender"
