"";"AgeGrp_min";"AgeGrp_max";"NUTS";"date";"Year";"WeekNo";"male_covid_death";"female_covid_death";"NC_covid_death";"total_covid_death";"country";"type"
"3258";"70";"79";"Spain";"2020-11-21";"2020";"47";41;18;0;59;"Spain";"AgeGender"
"3259";"80";NA;"Spain";"2020-11-21";"2020";"47";88;94;0;182;"Spain";"AgeGender"
"3260";NA;NA;"Spain";"2020-11-21";"2020";"47";2;4;0;6;"Spain";"AgeGender"
"3261";"0";"9";"Spain";"2020-11-22";"2020";"47";0;0;0;0;"Spain";"AgeGender"
"3262";"10";"19";"Spain";"2020-11-22";"2020";"47";0;0;0;0;"Spain";"AgeGender"
"3263";"20";"29";"Spain";"2020-11-22";"2020";"47";0;0;0;0;"Spain";"AgeGender"
"3264";"30";"39";"Spain";"2020-11-22";"2020";"47";0;0;0;0;"Spain";"AgeGender"
"3265";"40";"49";"Spain";"2020-11-22";"2020";"47";2;0;0;2;"Spain";"AgeGender"
"3266";"50";"59";"Spain";"2020-11-22";"2020";"47";4;2;0;6;"Spain";"AgeGender"
"3267";"60";"69";"Spain";"2020-11-22";"2020";"47";17;8;0;25;"Spain";"AgeGender"
"3268";"70";"79";"Spain";"2020-11-22";"2020";"47";26;22;0;48;"Spain";"AgeGender"
"3269";"80";NA;"Spain";"2020-11-22";"2020";"47";78;91;0;169;"Spain";"AgeGender"
"3270";NA;NA;"Spain";"2020-11-22";"2020";"47";0;1;0;1;"Spain";"AgeGender"
"3271";"0";"9";"Spain";"2020-11-23";"2020";"48";0;0;0;0;"Spain";"AgeGender"
"3272";"10";"19";"Spain";"2020-11-23";"2020";"48";0;0;0;0;"Spain";"AgeGender"
"3273";"20";"29";"Spain";"2020-11-23";"2020";"48";0;0;0;0;"Spain";"AgeGender"
"3274";"30";"39";"Spain";"2020-11-23";"2020";"48";0;0;0;0;"Spain";"AgeGender"
"3275";"40";"49";"Spain";"2020-11-23";"2020";"48";3;1;0;4;"Spain";"AgeGender"
"3276";"50";"59";"Spain";"2020-11-23";"2020";"48";4;3;0;7;"Spain";"AgeGender"
"3277";"60";"69";"Spain";"2020-11-23";"2020";"48";25;6;0;31;"Spain";"AgeGender"
"3278";"70";"79";"Spain";"2020-11-23";"2020";"48";45;25;0;70;"Spain";"AgeGender"
"3279";"80";NA;"Spain";"2020-11-23";"2020";"48";86;98;0;184;"Spain";"AgeGender"
"3280";NA;NA;"Spain";"2020-11-23";"2020";"48";0;0;0;0;"Spain";"AgeGender"
"3281";"0";"9";"Spain";"2020-11-24";"2020";"48";0;0;0;0;"Spain";"AgeGender"
"3282";"10";"19";"Spain";"2020-11-24";"2020";"48";0;0;0;0;"Spain";"AgeGender"
"3283";"20";"29";"Spain";"2020-11-24";"2020";"48";0;0;0;0;"Spain";"AgeGender"
"3284";"30";"39";"Spain";"2020-11-24";"2020";"48";0;0;0;0;"Spain";"AgeGender"
"3285";"40";"49";"Spain";"2020-11-24";"2020";"48";1;0;0;1;"Spain";"AgeGender"
"3286";"50";"59";"Spain";"2020-11-24";"2020";"48";4;5;0;9;"Spain";"AgeGender"
"3287";"60";"69";"Spain";"2020-11-24";"2020";"48";12;7;0;19;"Spain";"AgeGender"
"3288";"70";"79";"Spain";"2020-11-24";"2020";"48";35;20;0;55;"Spain";"AgeGender"
"3289";"80";NA;"Spain";"2020-11-24";"2020";"48";80;77;0;157;"Spain";"AgeGender"
"3290";NA;NA;"Spain";"2020-11-24";"2020";"48";0;2;0;2;"Spain";"AgeGender"
"3291";"0";"9";"Spain";"2020-11-25";"2020";"48";0;0;0;0;"Spain";"AgeGender"
"3292";"10";"19";"Spain";"2020-11-25";"2020";"48";0;0;0;0;"Spain";"AgeGender"
"3293";"20";"29";"Spain";"2020-11-25";"2020";"48";0;0;0;0;"Spain";"AgeGender"
"3294";"30";"39";"Spain";"2020-11-25";"2020";"48";0;0;0;0;"Spain";"AgeGender"
"3295";"40";"49";"Spain";"2020-11-25";"2020";"48";1;0;0;1;"Spain";"AgeGender"
"3296";"50";"59";"Spain";"2020-11-25";"2020";"48";9;4;0;13;"Spain";"AgeGender"
"3297";"60";"69";"Spain";"2020-11-25";"2020";"48";23;3;0;26;"Spain";"AgeGender"
"3298";"70";"79";"Spain";"2020-11-25";"2020";"48";36;17;0;53;"Spain";"AgeGender"
"3299";"80";NA;"Spain";"2020-11-25";"2020";"48";97;102;0;199;"Spain";"AgeGender"
"3300";NA;NA;"Spain";"2020-11-25";"2020";"48";0;0;0;0;"Spain";"AgeGender"
"3301";"0";"9";"Spain";"2020-11-26";"2020";"48";0;0;0;0;"Spain";"AgeGender"
"3302";"10";"19";"Spain";"2020-11-26";"2020";"48";0;0;0;0;"Spain";"AgeGender"
"3303";"20";"29";"Spain";"2020-11-26";"2020";"48";0;0;0;0;"Spain";"AgeGender"
"3304";"30";"39";"Spain";"2020-11-26";"2020";"48";1;1;0;2;"Spain";"AgeGender"
"3305";"40";"49";"Spain";"2020-11-26";"2020";"48";3;1;0;4;"Spain";"AgeGender"
"3306";"50";"59";"Spain";"2020-11-26";"2020";"48";6;2;0;8;"Spain";"AgeGender"
"3307";"60";"69";"Spain";"2020-11-26";"2020";"48";25;7;0;32;"Spain";"AgeGender"
"3308";"70";"79";"Spain";"2020-11-26";"2020";"48";36;25;0;61;"Spain";"AgeGender"
"3309";"80";NA;"Spain";"2020-11-26";"2020";"48";83;93;0;176;"Spain";"AgeGender"
"3310";NA;NA;"Spain";"2020-11-26";"2020";"48";2;2;0;4;"Spain";"AgeGender"
"3311";"0";"9";"Spain";"2020-11-27";"2020";"48";0;0;0;0;"Spain";"AgeGender"
"3312";"10";"19";"Spain";"2020-11-27";"2020";"48";0;0;0;0;"Spain";"AgeGender"
"3313";"20";"29";"Spain";"2020-11-27";"2020";"48";0;0;0;0;"Spain";"AgeGender"
"3314";"30";"39";"Spain";"2020-11-27";"2020";"48";1;0;0;1;"Spain";"AgeGender"
"3315";"40";"49";"Spain";"2020-11-27";"2020";"48";3;2;0;5;"Spain";"AgeGender"
"3316";"50";"59";"Spain";"2020-11-27";"2020";"48";10;1;0;11;"Spain";"AgeGender"
"3317";"60";"69";"Spain";"2020-11-27";"2020";"48";18;7;0;25;"Spain";"AgeGender"
"3318";"70";"79";"Spain";"2020-11-27";"2020";"48";31;20;0;51;"Spain";"AgeGender"
"3319";"80";NA;"Spain";"2020-11-27";"2020";"48";75;95;0;170;"Spain";"AgeGender"
"3320";NA;NA;"Spain";"2020-11-27";"2020";"48";1;0;0;1;"Spain";"AgeGender"
"3321";"0";"9";"Spain";"2020-11-28";"2020";"48";0;0;0;0;"Spain";"AgeGender"
"3322";"10";"19";"Spain";"2020-11-28";"2020";"48";0;0;0;0;"Spain";"AgeGender"
"3323";"20";"29";"Spain";"2020-11-28";"2020";"48";1;0;0;1;"Spain";"AgeGender"
"3324";"30";"39";"Spain";"2020-11-28";"2020";"48";0;0;0;0;"Spain";"AgeGender"
"3325";"40";"49";"Spain";"2020-11-28";"2020";"48";0;1;0;1;"Spain";"AgeGender"
"3326";"50";"59";"Spain";"2020-11-28";"2020";"48";7;2;0;9;"Spain";"AgeGender"
"3327";"60";"69";"Spain";"2020-11-28";"2020";"48";12;5;0;17;"Spain";"AgeGender"
"3328";"70";"79";"Spain";"2020-11-28";"2020";"48";34;13;0;47;"Spain";"AgeGender"
"3329";"80";NA;"Spain";"2020-11-28";"2020";"48";64;75;0;139;"Spain";"AgeGender"
"3330";NA;NA;"Spain";"2020-11-28";"2020";"48";0;0;0;0;"Spain";"AgeGender"
"3331";"0";"9";"Spain";"2020-11-29";"2020";"48";0;0;0;0;"Spain";"AgeGender"
"3332";"10";"19";"Spain";"2020-11-29";"2020";"48";0;0;0;0;"Spain";"AgeGender"
"3333";"20";"29";"Spain";"2020-11-29";"2020";"48";0;0;0;0;"Spain";"AgeGender"
"3334";"30";"39";"Spain";"2020-11-29";"2020";"48";0;0;0;0;"Spain";"AgeGender"
"3335";"40";"49";"Spain";"2020-11-29";"2020";"48";1;1;0;2;"Spain";"AgeGender"
"3336";"50";"59";"Spain";"2020-11-29";"2020";"48";7;6;0;13;"Spain";"AgeGender"
"3337";"60";"69";"Spain";"2020-11-29";"2020";"48";11;5;0;16;"Spain";"AgeGender"
"3338";"70";"79";"Spain";"2020-11-29";"2020";"48";26;19;0;45;"Spain";"AgeGender"
"3339";"80";NA;"Spain";"2020-11-29";"2020";"48";71;69;0;140;"Spain";"AgeGender"
"3340";NA;NA;"Spain";"2020-11-29";"2020";"48";0;0;0;0;"Spain";"AgeGender"
"3341";"0";"9";"Spain";"2020-11-30";"2020";"49";0;0;0;0;"Spain";"AgeGender"
"3342";"10";"19";"Spain";"2020-11-30";"2020";"49";0;0;0;0;"Spain";"AgeGender"
"3343";"20";"29";"Spain";"2020-11-30";"2020";"49";1;0;0;1;"Spain";"AgeGender"
"3344";"30";"39";"Spain";"2020-11-30";"2020";"49";0;0;0;0;"Spain";"AgeGender"
"3345";"40";"49";"Spain";"2020-11-30";"2020";"49";1;1;0;2;"Spain";"AgeGender"
"3346";"50";"59";"Spain";"2020-11-30";"2020";"49";9;2;0;11;"Spain";"AgeGender"
"3347";"60";"69";"Spain";"2020-11-30";"2020";"49";18;7;0;25;"Spain";"AgeGender"
"3348";"70";"79";"Spain";"2020-11-30";"2020";"49";37;15;0;52;"Spain";"AgeGender"
"3349";"80";NA;"Spain";"2020-11-30";"2020";"49";64;77;0;141;"Spain";"AgeGender"
"3350";NA;NA;"Spain";"2020-11-30";"2020";"49";1;0;0;1;"Spain";"AgeGender"
"3351";"0";"9";"Spain";"2020-12-01";"2020";"49";0;0;0;0;"Spain";"AgeGender"
"3352";"10";"19";"Spain";"2020-12-01";"2020";"49";0;0;0;0;"Spain";"AgeGender"
"3353";"20";"29";"Spain";"2020-12-01";"2020";"49";0;1;0;1;"Spain";"AgeGender"
"3354";"30";"39";"Spain";"2020-12-01";"2020";"49";0;0;0;0;"Spain";"AgeGender"
"3355";"40";"49";"Spain";"2020-12-01";"2020";"49";3;1;0;4;"Spain";"AgeGender"
"3356";"50";"59";"Spain";"2020-12-01";"2020";"49";7;4;0;11;"Spain";"AgeGender"
"3357";"60";"69";"Spain";"2020-12-01";"2020";"49";17;10;0;27;"Spain";"AgeGender"
"3358";"70";"79";"Spain";"2020-12-01";"2020";"49";32;13;0;45;"Spain";"AgeGender"
"3359";"80";NA;"Spain";"2020-12-01";"2020";"49";59;80;0;139;"Spain";"AgeGender"
"3360";NA;NA;"Spain";"2020-12-01";"2020";"49";1;0;0;1;"Spain";"AgeGender"
"3361";"0";"9";"Spain";"2020-12-02";"2020";"49";0;0;0;0;"Spain";"AgeGender"
"3362";"10";"19";"Spain";"2020-12-02";"2020";"49";0;0;0;0;"Spain";"AgeGender"
"3363";"20";"29";"Spain";"2020-12-02";"2020";"49";0;0;0;0;"Spain";"AgeGender"
"3364";"30";"39";"Spain";"2020-12-02";"2020";"49";0;0;0;0;"Spain";"AgeGender"
"3365";"40";"49";"Spain";"2020-12-02";"2020";"49";1;1;0;2;"Spain";"AgeGender"
"3366";"50";"59";"Spain";"2020-12-02";"2020";"49";5;3;0;8;"Spain";"AgeGender"
"3367";"60";"69";"Spain";"2020-12-02";"2020";"49";11;5;0;16;"Spain";"AgeGender"
"3368";"70";"79";"Spain";"2020-12-02";"2020";"49";28;13;0;41;"Spain";"AgeGender"
"3369";"80";NA;"Spain";"2020-12-02";"2020";"49";71;79;0;150;"Spain";"AgeGender"
"3370";NA;NA;"Spain";"2020-12-02";"2020";"49";0;1;0;1;"Spain";"AgeGender"
"3371";"0";"9";"Spain";"2020-12-03";"2020";"49";0;0;0;0;"Spain";"AgeGender"
"3372";"10";"19";"Spain";"2020-12-03";"2020";"49";0;0;0;0;"Spain";"AgeGender"
"3373";"20";"29";"Spain";"2020-12-03";"2020";"49";0;0;0;0;"Spain";"AgeGender"
"3374";"30";"39";"Spain";"2020-12-03";"2020";"49";0;0;0;0;"Spain";"AgeGender"
"3375";"40";"49";"Spain";"2020-12-03";"2020";"49";4;0;0;4;"Spain";"AgeGender"
"3376";"50";"59";"Spain";"2020-12-03";"2020";"49";3;3;0;6;"Spain";"AgeGender"
"3377";"60";"69";"Spain";"2020-12-03";"2020";"49";12;4;0;16;"Spain";"AgeGender"
"3378";"70";"79";"Spain";"2020-12-03";"2020";"49";31;10;0;41;"Spain";"AgeGender"
"3379";"80";NA;"Spain";"2020-12-03";"2020";"49";67;89;0;156;"Spain";"AgeGender"
"3380";NA;NA;"Spain";"2020-12-03";"2020";"49";0;0;0;0;"Spain";"AgeGender"
"3381";"0";"9";"Spain";"2020-12-04";"2020";"49";0;0;0;0;"Spain";"AgeGender"
"3382";"10";"19";"Spain";"2020-12-04";"2020";"49";0;0;0;0;"Spain";"AgeGender"
"3383";"20";"29";"Spain";"2020-12-04";"2020";"49";0;0;0;0;"Spain";"AgeGender"
"3384";"30";"39";"Spain";"2020-12-04";"2020";"49";1;1;0;2;"Spain";"AgeGender"
"3385";"40";"49";"Spain";"2020-12-04";"2020";"49";0;1;0;1;"Spain";"AgeGender"
"3386";"50";"59";"Spain";"2020-12-04";"2020";"49";3;1;0;4;"Spain";"AgeGender"
"3387";"60";"69";"Spain";"2020-12-04";"2020";"49";14;6;0;20;"Spain";"AgeGender"
"3388";"70";"79";"Spain";"2020-12-04";"2020";"49";32;10;0;42;"Spain";"AgeGender"
"3389";"80";NA;"Spain";"2020-12-04";"2020";"49";67;87;0;154;"Spain";"AgeGender"
"3390";NA;NA;"Spain";"2020-12-04";"2020";"49";0;1;0;1;"Spain";"AgeGender"
"3391";"0";"9";"Spain";"2020-12-05";"2020";"49";0;0;0;0;"Spain";"AgeGender"
"3392";"10";"19";"Spain";"2020-12-05";"2020";"49";0;0;0;0;"Spain";"AgeGender"
"3393";"20";"29";"Spain";"2020-12-05";"2020";"49";0;0;0;0;"Spain";"AgeGender"
"3394";"30";"39";"Spain";"2020-12-05";"2020";"49";1;0;0;1;"Spain";"AgeGender"
"3395";"40";"49";"Spain";"2020-12-05";"2020";"49";0;1;0;1;"Spain";"AgeGender"
"3396";"50";"59";"Spain";"2020-12-05";"2020";"49";3;0;0;3;"Spain";"AgeGender"
"3397";"60";"69";"Spain";"2020-12-05";"2020";"49";15;5;0;20;"Spain";"AgeGender"
"3398";"70";"79";"Spain";"2020-12-05";"2020";"49";18;17;0;35;"Spain";"AgeGender"
"3399";"80";NA;"Spain";"2020-12-05";"2020";"49";59;71;0;130;"Spain";"AgeGender"
"3400";NA;NA;"Spain";"2020-12-05";"2020";"49";0;0;0;0;"Spain";"AgeGender"
"3401";"0";"9";"Spain";"2020-12-06";"2020";"49";0;0;0;0;"Spain";"AgeGender"
"3402";"10";"19";"Spain";"2020-12-06";"2020";"49";0;0;0;0;"Spain";"AgeGender"
"3403";"20";"29";"Spain";"2020-12-06";"2020";"49";0;1;0;1;"Spain";"AgeGender"
"3404";"30";"39";"Spain";"2020-12-06";"2020";"49";0;0;0;0;"Spain";"AgeGender"
"3405";"40";"49";"Spain";"2020-12-06";"2020";"49";2;1;0;3;"Spain";"AgeGender"
"3406";"50";"59";"Spain";"2020-12-06";"2020";"49";4;0;0;4;"Spain";"AgeGender"
"3407";"60";"69";"Spain";"2020-12-06";"2020";"49";10;3;0;13;"Spain";"AgeGender"
"3408";"70";"79";"Spain";"2020-12-06";"2020";"49";21;14;0;35;"Spain";"AgeGender"
"3409";"80";NA;"Spain";"2020-12-06";"2020";"49";40;75;0;115;"Spain";"AgeGender"
"3410";NA;NA;"Spain";"2020-12-06";"2020";"49";2;0;0;2;"Spain";"AgeGender"
"3411";"0";"9";"Spain";"2020-12-07";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3412";"10";"19";"Spain";"2020-12-07";"2020";"50";0;1;0;1;"Spain";"AgeGender"
"3413";"20";"29";"Spain";"2020-12-07";"2020";"50";0;1;0;1;"Spain";"AgeGender"
"3414";"30";"39";"Spain";"2020-12-07";"2020";"50";1;0;0;1;"Spain";"AgeGender"
"3415";"40";"49";"Spain";"2020-12-07";"2020";"50";3;0;0;3;"Spain";"AgeGender"
"3416";"50";"59";"Spain";"2020-12-07";"2020";"50";4;2;0;6;"Spain";"AgeGender"
"3417";"60";"69";"Spain";"2020-12-07";"2020";"50";13;8;0;21;"Spain";"AgeGender"
"3418";"70";"79";"Spain";"2020-12-07";"2020";"50";19;14;0;33;"Spain";"AgeGender"
"3419";"80";NA;"Spain";"2020-12-07";"2020";"50";66;62;0;128;"Spain";"AgeGender"
"3420";NA;NA;"Spain";"2020-12-07";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3421";"0";"9";"Spain";"2020-12-08";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3422";"10";"19";"Spain";"2020-12-08";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3423";"20";"29";"Spain";"2020-12-08";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3424";"30";"39";"Spain";"2020-12-08";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3425";"40";"49";"Spain";"2020-12-08";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3426";"50";"59";"Spain";"2020-12-08";"2020";"50";0;1;0;1;"Spain";"AgeGender"
"3427";"60";"69";"Spain";"2020-12-08";"2020";"50";12;8;0;20;"Spain";"AgeGender"
"3428";"70";"79";"Spain";"2020-12-08";"2020";"50";26;7;0;33;"Spain";"AgeGender"
"3429";"80";NA;"Spain";"2020-12-08";"2020";"50";53;57;0;110;"Spain";"AgeGender"
"3430";NA;NA;"Spain";"2020-12-08";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3431";"0";"9";"Spain";"2020-12-09";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3432";"10";"19";"Spain";"2020-12-09";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3433";"20";"29";"Spain";"2020-12-09";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3434";"30";"39";"Spain";"2020-12-09";"2020";"50";2;1;0;3;"Spain";"AgeGender"
"3435";"40";"49";"Spain";"2020-12-09";"2020";"50";0;1;0;1;"Spain";"AgeGender"
"3436";"50";"59";"Spain";"2020-12-09";"2020";"50";5;3;0;8;"Spain";"AgeGender"
"3437";"60";"69";"Spain";"2020-12-09";"2020";"50";22;10;0;32;"Spain";"AgeGender"
"3438";"70";"79";"Spain";"2020-12-09";"2020";"50";24;16;0;40;"Spain";"AgeGender"
"3439";"80";NA;"Spain";"2020-12-09";"2020";"50";64;75;0;139;"Spain";"AgeGender"
"3440";NA;NA;"Spain";"2020-12-09";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3441";"0";"9";"Spain";"2020-12-10";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3442";"10";"19";"Spain";"2020-12-10";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3443";"20";"29";"Spain";"2020-12-10";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3444";"30";"39";"Spain";"2020-12-10";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3445";"40";"49";"Spain";"2020-12-10";"2020";"50";1;0;0;1;"Spain";"AgeGender"
"3446";"50";"59";"Spain";"2020-12-10";"2020";"50";4;0;0;4;"Spain";"AgeGender"
"3447";"60";"69";"Spain";"2020-12-10";"2020";"50";9;13;0;22;"Spain";"AgeGender"
"3448";"70";"79";"Spain";"2020-12-10";"2020";"50";26;17;0;43;"Spain";"AgeGender"
"3449";"80";NA;"Spain";"2020-12-10";"2020";"50";39;74;0;113;"Spain";"AgeGender"
"3450";NA;NA;"Spain";"2020-12-10";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3451";"0";"9";"Spain";"2020-12-11";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3452";"10";"19";"Spain";"2020-12-11";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3453";"20";"29";"Spain";"2020-12-11";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3454";"30";"39";"Spain";"2020-12-11";"2020";"50";1;1;0;2;"Spain";"AgeGender"
"3455";"40";"49";"Spain";"2020-12-11";"2020";"50";3;1;0;4;"Spain";"AgeGender"
"3456";"50";"59";"Spain";"2020-12-11";"2020";"50";3;0;0;3;"Spain";"AgeGender"
"3457";"60";"69";"Spain";"2020-12-11";"2020";"50";13;7;0;20;"Spain";"AgeGender"
"3458";"70";"79";"Spain";"2020-12-11";"2020";"50";27;18;0;45;"Spain";"AgeGender"
"3459";"80";NA;"Spain";"2020-12-11";"2020";"50";52;74;0;126;"Spain";"AgeGender"
"3460";NA;NA;"Spain";"2020-12-11";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3461";"0";"9";"Spain";"2020-12-12";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3462";"10";"19";"Spain";"2020-12-12";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3463";"20";"29";"Spain";"2020-12-12";"2020";"50";2;0;0;2;"Spain";"AgeGender"
"3464";"30";"39";"Spain";"2020-12-12";"2020";"50";0;1;0;1;"Spain";"AgeGender"
"3465";"40";"49";"Spain";"2020-12-12";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3466";"50";"59";"Spain";"2020-12-12";"2020";"50";5;1;0;6;"Spain";"AgeGender"
"3467";"60";"69";"Spain";"2020-12-12";"2020";"50";11;8;0;19;"Spain";"AgeGender"
"3468";"70";"79";"Spain";"2020-12-12";"2020";"50";24;13;0;37;"Spain";"AgeGender"
"3469";"80";NA;"Spain";"2020-12-12";"2020";"50";50;56;0;106;"Spain";"AgeGender"
"3470";NA;NA;"Spain";"2020-12-12";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3471";"0";"9";"Spain";"2020-12-13";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3472";"10";"19";"Spain";"2020-12-13";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3473";"20";"29";"Spain";"2020-12-13";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3474";"30";"39";"Spain";"2020-12-13";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3475";"40";"49";"Spain";"2020-12-13";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3476";"50";"59";"Spain";"2020-12-13";"2020";"50";3;4;0;7;"Spain";"AgeGender"
"3477";"60";"69";"Spain";"2020-12-13";"2020";"50";11;2;0;13;"Spain";"AgeGender"
"3478";"70";"79";"Spain";"2020-12-13";"2020";"50";20;14;0;34;"Spain";"AgeGender"
"3479";"80";NA;"Spain";"2020-12-13";"2020";"50";44;55;0;99;"Spain";"AgeGender"
"3480";NA;NA;"Spain";"2020-12-13";"2020";"50";0;0;0;0;"Spain";"AgeGender"
"3481";"0";"9";"Spain";"2020-12-14";"2020";"51";0;0;0;0;"Spain";"AgeGender"
"3482";"10";"19";"Spain";"2020-12-14";"2020";"51";0;0;0;0;"Spain";"AgeGender"
"3483";"20";"29";"Spain";"2020-12-14";"2020";"51";1;0;0;1;"Spain";"AgeGender"
"3484";"30";"39";"Spain";"2020-12-14";"2020";"51";0;1;0;1;"Spain";"AgeGender"
"3485";"40";"49";"Spain";"2020-12-14";"2020";"51";2;0;0;2;"Spain";"AgeGender"
"3486";"50";"59";"Spain";"2020-12-14";"2020";"51";3;1;0;4;"Spain";"AgeGender"
"3487";"60";"69";"Spain";"2020-12-14";"2020";"51";13;3;0;16;"Spain";"AgeGender"
"3488";"70";"79";"Spain";"2020-12-14";"2020";"51";21;12;0;33;"Spain";"AgeGender"
"3489";"80";NA;"Spain";"2020-12-14";"2020";"51";45;56;0;101;"Spain";"AgeGender"
"3490";NA;NA;"Spain";"2020-12-14";"2020";"51";0;0;0;0;"Spain";"AgeGender"
"3491";"0";"9";"Spain";"2020-12-15";"2020";"51";0;0;0;0;"Spain";"AgeGender"
"3492";"10";"19";"Spain";"2020-12-15";"2020";"51";0;0;0;0;"Spain";"AgeGender"
"3493";"20";"29";"Spain";"2020-12-15";"2020";"51";0;0;0;0;"Spain";"AgeGender"
"3494";"30";"39";"Spain";"2020-12-15";"2020";"51";1;2;0;3;"Spain";"AgeGender"
"3495";"40";"49";"Spain";"2020-12-15";"2020";"51";2;1;0;3;"Spain";"AgeGender"
"3496";"50";"59";"Spain";"2020-12-15";"2020";"51";4;1;0;5;"Spain";"AgeGender"
"3497";"60";"69";"Spain";"2020-12-15";"2020";"51";17;7;0;24;"Spain";"AgeGender"
"3498";"70";"79";"Spain";"2020-12-15";"2020";"51";25;10;0;35;"Spain";"AgeGender"
"3499";"80";NA;"Spain";"2020-12-15";"2020";"51";55;52;0;107;"Spain";"AgeGender"
"3500";NA;NA;"Spain";"2020-12-15";"2020";"51";0;1;0;1;"Spain";"AgeGender"
"3501";"0";"9";"Spain";"2020-12-16";"2020";"51";0;0;0;0;"Spain";"AgeGender"
"3502";"10";"19";"Spain";"2020-12-16";"2020";"51";0;0;0;0;"Spain";"AgeGender"
"3503";"20";"29";"Spain";"2020-12-16";"2020";"51";0;0;0;0;"Spain";"AgeGender"
"3504";"30";"39";"Spain";"2020-12-16";"2020";"51";0;0;0;0;"Spain";"AgeGender"
"3505";"40";"49";"Spain";"2020-12-16";"2020";"51";1;1;0;2;"Spain";"AgeGender"
"3506";"50";"59";"Spain";"2020-12-16";"2020";"51";1;1;0;2;"Spain";"AgeGender"
"3507";"60";"69";"Spain";"2020-12-16";"2020";"51";13;4;0;17;"Spain";"AgeGender"
"3508";"70";"79";"Spain";"2020-12-16";"2020";"51";17;11;0;28;"Spain";"AgeGender"
"3509";"80";NA;"Spain";"2020-12-16";"2020";"51";50;44;0;94;"Spain";"AgeGender"
"3510";NA;NA;"Spain";"2020-12-16";"2020";"51";0;0;0;0;"Spain";"AgeGender"
"3511";"0";"9";"Spain";"2020-12-17";"2020";"51";0;0;0;0;"Spain";"AgeGender"
"3512";"10";"19";"Spain";"2020-12-17";"2020";"51";0;0;0;0;"Spain";"AgeGender"
"3513";"20";"29";"Spain";"2020-12-17";"2020";"51";0;0;0;0;"Spain";"AgeGender"
"3514";"30";"39";"Spain";"2020-12-17";"2020";"51";0;1;0;1;"Spain";"AgeGender"
"3515";"40";"49";"Spain";"2020-12-17";"2020";"51";1;0;0;1;"Spain";"AgeGender"
"3516";"50";"59";"Spain";"2020-12-17";"2020";"51";7;3;0;10;"Spain";"AgeGender"
"3517";"60";"69";"Spain";"2020-12-17";"2020";"51";16;3;0;19;"Spain";"AgeGender"
"3518";"70";"79";"Spain";"2020-12-17";"2020";"51";16;11;0;27;"Spain";"AgeGender"
"3519";"80";NA;"Spain";"2020-12-17";"2020";"51";54;56;0;110;"Spain";"AgeGender"
"3520";NA;NA;"Spain";"2020-12-17";"2020";"51";0;0;0;0;"Spain";"AgeGender"
"3521";"0";"9";"Spain";"2020-12-18";"2020";"51";0;0;0;0;"Spain";"AgeGender"
"3522";"10";"19";"Spain";"2020-12-18";"2020";"51";0;0;0;0;"Spain";"AgeGender"
"3523";"20";"29";"Spain";"2020-12-18";"2020";"51";0;0;0;0;"Spain";"AgeGender"
"3524";"30";"39";"Spain";"2020-12-18";"2020";"51";0;0;0;0;"Spain";"AgeGender"
"3525";"40";"49";"Spain";"2020-12-18";"2020";"51";1;1;0;2;"Spain";"AgeGender"
"3526";"50";"59";"Spain";"2020-12-18";"2020";"51";2;4;0;6;"Spain";"AgeGender"
"3527";"60";"69";"Spain";"2020-12-18";"2020";"51";11;6;0;17;"Spain";"AgeGender"
"3528";"70";"79";"Spain";"2020-12-18";"2020";"51";18;16;0;34;"Spain";"AgeGender"
"3529";"80";NA;"Spain";"2020-12-18";"2020";"51";60;51;0;111;"Spain";"AgeGender"
